ed_id,ed_name,county,month,employment_rate,avg_income,unemployment_rate
WAT_portlaw,Portlaw,Waterford,2024-05-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-06-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-07-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-08-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-09-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-10-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-11-01,0.664,32832.0,0.336
WAT_portlaw,Portlaw,Waterford,2024-12-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-01-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-02-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-03-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-04-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-05-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-06-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-07-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-08-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-09-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-10-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-11-01,0.664,32832.0,0.336
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-12-01,0.664,32832.0,0.336
KER_tralee_urban,Tralee Urban,Kerry,2024-01-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-02-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-03-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-04-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-05-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-06-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-07-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-08-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-09-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-10-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-11-01,0.7277,46656.0,0.2723
KER_tralee_urban,Tralee Urban,Kerry,2024-12-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-01-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-02-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-03-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-04-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-05-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-06-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-07-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-08-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-09-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-10-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-11-01,0.7277,46656.0,0.2723
KER_killarney_urban,Killarney Urban,Kerry,2024-12-01,0.7277,46656.0,0.2723
KER_listowel_urban,Listowel Urban,Kerry,2024-01-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-02-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-03-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-04-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-05-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-06-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-07-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-08-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-09-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-10-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-11-01,0.693,38880.0,0.307
KER_listowel_urban,Listowel Urban,Kerry,2024-12-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-01-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-02-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-03-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-04-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-05-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-06-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-07-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-08-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-09-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-10-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-11-01,0.693,38880.0,0.307
KER_dingle,Dingle,Kerry,2024-12-01,0.693,38880.0,0.307
KER_kenmare,Kenmare,Kerry,2024-01-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-02-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-03-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-04-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-05-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-06-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-07-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-08-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-09-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-10-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-11-01,0.6722,34992.0,0.3278
KER_kenmare,Kenmare,Kerry,2024-12-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-01-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-02-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-03-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-04-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-05-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-06-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-07-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-08-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-09-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-10-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-11-01,0.6722,34992.0,0.3278
KER_cahirciveen,Cahirciveen,Kerry,2024-12-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-01-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-02-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-03-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-04-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-05-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-06-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-07-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-08-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-09-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-10-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-11-01,0.6722,34992.0,0.3278
KER_killorglin,Killorglin,Kerry,2024-12-01,0.6722,34992.0,0.3278
KER_castleisland,Castleisland,Kerry,2024-01-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-02-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-03-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-04-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-05-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-06-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-07-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-08-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-09-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-10-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-11-01,0.693,38880.0,0.307
KER_castleisland,Castleisland,Kerry,2024-12-01,0.693,38880.0,0.307
KER_sneem,Sneem,Kerry,2024-01-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-02-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-03-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-04-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-05-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-06-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-07-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-08-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-09-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-10-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-11-01,0.6445,31104.0,0.3555
KER_sneem,Sneem,Kerry,2024-12-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-01-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-02-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-03-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-04-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-05-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-06-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-07-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-08-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-09-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-10-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-11-01,0.6445,31104.0,0.3555
KER_waterville,Waterville,Kerry,2024-12-01,0.6445,31104.0,0.3555
CLA_ennis_urban,Ennis Urban,Clare,2024-01-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-02-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-03-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-04-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-05-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-06-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-07-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-08-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-09-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-10-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-11-01,0.7387,47952.0,0.2613
CLA_ennis_urban,Ennis Urban,Clare,2024-12-01,0.7387,47952.0,0.2613
CLA_shannon,Shannon,Clare,2024-01-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-02-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-03-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-04-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-05-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-06-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-07-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-08-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-09-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-10-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-11-01,0.7176,43956.0,0.2824
CLA_shannon,Shannon,Clare,2024-12-01,0.7176,43956.0,0.2824
CLA_kilrush_urban,Kilrush Urban,Clare,2024-01-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-02-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-03-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-04-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-05-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-06-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-07-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-08-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-09-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-10-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-11-01,0.7035,39960.0,0.2965
CLA_kilrush_urban,Kilrush Urban,Clare,2024-12-01,0.7035,39960.0,0.2965
CLA_ennistymon,Ennistymon,Clare,2024-01-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-02-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-03-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-04-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-05-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-06-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-07-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-08-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-09-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-10-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-11-01,0.6824,35964.0,0.3176
CLA_ennistymon,Ennistymon,Clare,2024-12-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-01-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-02-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-03-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-04-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-05-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-06-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-07-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-08-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-09-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-10-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-11-01,0.6824,35964.0,0.3176
CLA_kilkee,Kilkee,Clare,2024-12-01,0.6824,35964.0,0.3176
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-01-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-02-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-03-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-04-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-05-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-06-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-07-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-08-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-09-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-10-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-11-01,0.7035,39960.0,0.2965
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-12-01,0.7035,39960.0,0.2965
CLA_sixmilebridge,Sixmilebridge,Clare,2024-01-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-02-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-03-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-04-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-05-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-06-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-07-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-08-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-09-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-10-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-11-01,0.6824,35964.0,0.3176
CLA_sixmilebridge,Sixmilebridge,Clare,2024-12-01,0.6824,35964.0,0.3176
CLA_scarriff,Scarriff,Clare,2024-01-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-02-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-03-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-04-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-05-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-06-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-07-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-08-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-09-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-10-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-11-01,0.6543,31968.0,0.3457
CLA_scarriff,Scarriff,Clare,2024-12-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-01-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-02-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-03-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-04-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-05-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-06-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-07-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-08-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-09-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-10-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-11-01,0.6543,31968.0,0.3457
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-12-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-01-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-02-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-03-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-04-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-05-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-06-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-07-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-08-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-09-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-10-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-11-01,0.6543,31968.0,0.3457
CLA_miltown_malbay,Miltown Malbay,Clare,2024-12-01,0.6543,31968.0,0.3457
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-01-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-02-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-03-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-04-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-05-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-06-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-07-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-08-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-09-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-10-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-11-01,0.7277,45360.0,0.2723
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-12-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-01-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-02-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-03-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-04-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-05-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-06-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-07-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-08-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-09-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-10-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-11-01,0.7277,45360.0,0.2723
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-12-01,0.7277,45360.0,0.2723
TIP_thurles_urban,Thurles Urban,Tipperary,2024-01-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-02-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-03-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-04-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-05-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-06-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-07-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-08-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-09-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-10-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-11-01,0.693,37800.0,0.307
TIP_thurles_urban,Thurles Urban,Tipperary,2024-12-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-01-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-02-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-03-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-04-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-05-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-06-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-07-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-08-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-09-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-10-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-11-01,0.693,37800.0,0.307
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-12-01,0.693,37800.0,0.307
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-01-01,0.693,37800.0,0.307
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-02-01,0.693,37800.0,0.307
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-03-01,0.693,37800.0,0.307
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-04-01,0.693,37800.0,0.307
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-05-01,0.693,37800.0,0.307
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-06-01,0.693,37800.0,0.307
