ed_id,ed_name,county,month,avg_monthly_rent,rent_growth_pct,rental_yield
KER_killarney_urban,Killarney Urban,Kerry,2024-02-01,1471.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-03-01,1485.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-04-01,1500.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-05-01,1514.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-06-01,1529.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-07-01,1543.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-08-01,1558.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-09-01,1572.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-10-01,1587.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-11-01,1602.0,0.08,4.57
KER_killarney_urban,Killarney Urban,Kerry,2024-12-01,1616.0,0.08,4.57
KER_listowel_urban,Listowel Urban,Kerry,2024-01-01,1120.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-02-01,1131.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-03-01,1142.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-04-01,1154.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-05-01,1165.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-06-01,1176.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-07-01,1187.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-08-01,1198.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-09-01,1210.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-10-01,1221.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-11-01,1232.0,0.08,5.13
KER_listowel_urban,Listowel Urban,Kerry,2024-12-01,1243.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-01-01,1120.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-02-01,1131.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-03-01,1142.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-04-01,1154.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-05-01,1165.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-06-01,1176.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-07-01,1187.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-08-01,1198.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-09-01,1210.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-10-01,1221.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-11-01,1232.0,0.08,5.13
KER_dingle,Dingle,Kerry,2024-12-01,1243.0,0.08,5.13
KER_kenmare,Kenmare,Kerry,2024-01-01,952.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-02-01,962.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-03-01,971.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-04-01,981.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-05-01,990.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-06-01,1000.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-07-01,1009.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-08-01,1019.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-09-01,1028.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-10-01,1038.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-11-01,1047.0,0.08,5.41
KER_kenmare,Kenmare,Kerry,2024-12-01,1057.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-01-01,952.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-02-01,962.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-03-01,971.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-04-01,981.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-05-01,990.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-06-01,1000.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-07-01,1009.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-08-01,1019.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-09-01,1028.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-10-01,1038.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-11-01,1047.0,0.08,5.41
KER_cahirciveen,Cahirciveen,Kerry,2024-12-01,1057.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-01-01,952.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-02-01,962.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-03-01,971.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-04-01,981.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-05-01,990.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-06-01,1000.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-07-01,1009.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-08-01,1019.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-09-01,1028.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-10-01,1038.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-11-01,1047.0,0.08,5.41
KER_killorglin,Killorglin,Kerry,2024-12-01,1057.0,0.08,5.41
KER_castleisland,Castleisland,Kerry,2024-01-01,1120.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-02-01,1131.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-03-01,1142.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-04-01,1154.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-05-01,1165.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-06-01,1176.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-07-01,1187.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-08-01,1198.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-09-01,1210.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-10-01,1221.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-11-01,1232.0,0.08,5.13
KER_castleisland,Castleisland,Kerry,2024-12-01,1243.0,0.08,5.13
KER_sneem,Sneem,Kerry,2024-01-01,784.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-02-01,792.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-03-01,800.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-04-01,808.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-05-01,815.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-06-01,823.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-07-01,831.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-08-01,839.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-09-01,847.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-10-01,855.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-11-01,862.0,0.08,5.69
KER_sneem,Sneem,Kerry,2024-12-01,870.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-01-01,784.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-02-01,792.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-03-01,800.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-04-01,808.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-05-01,815.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-06-01,823.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-07-01,831.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-08-01,839.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-09-01,847.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-10-01,855.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-11-01,862.0,0.08,5.69
KER_waterville,Waterville,Kerry,2024-12-01,870.0,0.08,5.69
CLA_ennis_urban,Ennis Urban,Clare,2024-01-01,1383.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-02-01,1397.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-03-01,1411.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-04-01,1425.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-05-01,1439.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-06-01,1452.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-07-01,1466.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-08-01,1480.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-09-01,1494.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-10-01,1508.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-11-01,1522.0,0.08,4.69
CLA_ennis_urban,Ennis Urban,Clare,2024-12-01,1535.0,0.08,4.69
CLA_shannon,Shannon,Clare,2024-01-01,1170.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-02-01,1182.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-03-01,1194.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-04-01,1206.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-05-01,1217.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-06-01,1229.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-07-01,1241.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-08-01,1252.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-09-01,1264.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-10-01,1276.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-11-01,1287.0,0.08,5.05
CLA_shannon,Shannon,Clare,2024-12-01,1299.0,0.08,5.05
CLA_kilrush_urban,Kilrush Urban,Clare,2024-01-01,1064.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-02-01,1075.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-03-01,1085.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-04-01,1096.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-05-01,1107.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-06-01,1117.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-07-01,1128.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-08-01,1138.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-09-01,1149.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-10-01,1160.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-11-01,1170.0,0.08,5.23
CLA_kilrush_urban,Kilrush Urban,Clare,2024-12-01,1181.0,0.08,5.23
CLA_ennistymon,Ennistymon,Clare,2024-01-01,904.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-02-01,913.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-03-01,922.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-04-01,932.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-05-01,941.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-06-01,950.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-07-01,959.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-08-01,968.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-09-01,977.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-10-01,986.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-11-01,995.0,0.08,5.49
CLA_ennistymon,Ennistymon,Clare,2024-12-01,1004.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-01-01,904.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-02-01,913.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-03-01,922.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-04-01,932.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-05-01,941.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-06-01,950.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-07-01,959.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-08-01,968.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-09-01,977.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-10-01,986.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-11-01,995.0,0.08,5.49
CLA_kilkee,Kilkee,Clare,2024-12-01,1004.0,0.08,5.49
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-01-01,1064.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-02-01,1075.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-03-01,1085.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-04-01,1096.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-05-01,1107.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-06-01,1117.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-07-01,1128.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-08-01,1138.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-09-01,1149.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-10-01,1160.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-11-01,1170.0,0.08,5.23
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-12-01,1181.0,0.08,5.23
CLA_sixmilebridge,Sixmilebridge,Clare,2024-01-01,904.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-02-01,913.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-03-01,922.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-04-01,932.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-05-01,941.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-06-01,950.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-07-01,959.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-08-01,968.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-09-01,977.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-10-01,986.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-11-01,995.0,0.08,5.49
CLA_sixmilebridge,Sixmilebridge,Clare,2024-12-01,1004.0,0.08,5.49
CLA_scarriff,Scarriff,Clare,2024-01-01,745.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-02-01,752.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-03-01,760.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-04-01,767.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-05-01,775.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-06-01,782.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-07-01,789.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-08-01,797.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-09-01,804.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-10-01,812.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-11-01,819.0,0.08,5.76
CLA_scarriff,Scarriff,Clare,2024-12-01,827.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-01-01,745.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-02-01,752.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-03-01,760.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-04-01,767.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-05-01,775.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-06-01,782.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-07-01,789.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-08-01,797.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-09-01,804.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-10-01,812.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-11-01,819.0,0.08,5.76
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-12-01,827.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-01-01,745.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-02-01,752.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-03-01,760.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-04-01,767.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-05-01,775.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-06-01,782.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-07-01,789.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-08-01,797.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-09-01,804.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-10-01,812.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-11-01,819.0,0.08,5.76
CLA_miltown_malbay,Miltown Malbay,Clare,2024-12-01,827.0,0.08,5.76
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-01-01,1310.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-02-01,1324.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-03-01,1337.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-04-01,1350.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-05-01,1363.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-06-01,1376.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-07-01,1389.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-08-01,1402.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-09-01,1415.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-10-01,1428.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-11-01,1441.0,0.08,4.82
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-12-01,1455.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-01-01,1310.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-02-01,1324.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-03-01,1337.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-04-01,1350.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-05-01,1363.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-06-01,1376.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-07-01,1389.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-08-01,1402.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-09-01,1415.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-10-01,1428.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-11-01,1441.0,0.08,4.82
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-12-01,1455.0,0.08,4.82
TIP_thurles_urban,Thurles Urban,Tipperary,2024-01-01,1008.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-02-01,1018.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-03-01,1028.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-04-01,1038.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-05-01,1048.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-06-01,1058.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-07-01,1068.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-08-01,1079.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-09-01,1089.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-10-01,1099.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-11-01,1109.0,0.08,5.32
TIP_thurles_urban,Thurles Urban,Tipperary,2024-12-01,1119.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-01-01,1008.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-02-01,1018.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-03-01,1028.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-04-01,1038.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-05-01,1048.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-06-01,1058.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-07-01,1068.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-08-01,1079.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-09-01,1089.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-10-01,1099.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-11-01,1109.0,0.08,5.32
TIP_nenagh_urban,Nenagh Urban,Tipperary,2024-12-01,1119.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-01-01,1008.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-02-01,1018.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-03-01,1028.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-04-01,1038.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-05-01,1048.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-06-01,1058.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-07-01,1068.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-08-01,1079.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-09-01,1089.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-10-01,1099.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-11-01,1109.0,0.08,5.32
TIP_carrick_on_suir_urban,Carrick-on-Suir Urban,Tipperary,2024-12-01,1119.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-01-01,1008.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-02-01,1018.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-03-01,1028.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-04-01,1038.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-05-01,1048.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-06-01,1058.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-07-01,1068.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-08-01,1079.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-09-01,1089.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-10-01,1099.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-11-01,1109.0,0.08,5.32
TIP_cashel_urban,Cashel Urban,Tipperary,2024-12-01,1119.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-01-01,1008.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-02-01,1018.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-03-01,1028.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-04-01,1038.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-05-01,1048.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-06-01,1058.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-07-01,1068.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-08-01,1079.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-09-01,1089.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-10-01,1099.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-11-01,1109.0,0.08,5.32
TIP_roscrea,Roscrea,Tipperary,2024-12-01,1119.0,0.08,5.32
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-01-01,857.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-02-01,865.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-03-01,874.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-04-01,883.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-05-01,891.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-06-01,900.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-07-01,908.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-08-01,917.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-09-01,925.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-10-01,934.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-11-01,942.0,0.08,5.57
TIP_tipperary_urban,Tipperary Urban,Tipperary,2024-12-01,951.0,0.08,5.57
TIP_cahir,Cahir,Tipperary,2024-01-01,857.0,0.08,5.57
