ed_id,ed_name,county,month,traffic_volume,congestion_delay_minutes,avg_speed_kph
WAT_dungarvan_urban,Dungarvan Urban,Waterford,2024-12-01,22000.0,7.3,50.0
WAT_lismore,Lismore,Waterford,2024-01-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-02-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-03-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-04-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-05-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-06-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-07-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-08-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-09-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-10-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-11-01,17600.0,5.9,50.0
WAT_lismore,Lismore,Waterford,2024-12-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-01-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-02-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-03-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-04-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-05-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-06-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-07-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-08-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-09-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-10-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-11-01,17600.0,5.9,50.0
WAT_cappoquin,Cappoquin,Waterford,2024-12-01,17600.0,5.9,50.0
WAT_ardmore,Ardmore,Waterford,2024-01-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-02-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-03-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-04-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-05-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-06-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-07-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-08-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-09-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-10-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-11-01,11000.0,3.7,50.0
WAT_ardmore,Ardmore,Waterford,2024-12-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-01-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-02-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-03-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-04-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-05-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-06-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-07-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-08-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-09-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-10-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-11-01,11000.0,3.7,50.0
WAT_portlaw,Portlaw,Waterford,2024-12-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-01-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-02-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-03-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-04-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-05-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-06-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-07-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-08-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-09-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-10-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-11-01,11000.0,3.7,50.0
WAT_kilmacthomas,Kilmacthomas,Waterford,2024-12-01,11000.0,3.7,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-01-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-02-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-03-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-04-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-05-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-06-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-07-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-08-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-09-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-10-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-11-01,25200.0,8.4,50.0
KER_tralee_urban,Tralee Urban,Kerry,2024-12-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-01-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-02-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-03-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-04-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-05-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-06-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-07-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-08-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-09-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-10-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-11-01,25200.0,8.4,50.0
KER_killarney_urban,Killarney Urban,Kerry,2024-12-01,25200.0,8.4,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-01-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-02-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-03-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-04-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-05-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-06-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-07-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-08-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-09-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-10-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-11-01,18000.0,6.0,50.0
KER_listowel_urban,Listowel Urban,Kerry,2024-12-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-01-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-02-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-03-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-04-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-05-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-06-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-07-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-08-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-09-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-10-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-11-01,18000.0,6.0,50.0
KER_dingle,Dingle,Kerry,2024-12-01,18000.0,6.0,50.0
KER_kenmare,Kenmare,Kerry,2024-01-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-02-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-03-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-04-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-05-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-06-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-07-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-08-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-09-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-10-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-11-01,14400.0,4.8,50.0
KER_kenmare,Kenmare,Kerry,2024-12-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-01-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-02-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-03-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-04-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-05-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-06-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-07-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-08-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-09-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-10-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-11-01,14400.0,4.8,50.0
KER_cahirciveen,Cahirciveen,Kerry,2024-12-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-01-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-02-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-03-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-04-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-05-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-06-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-07-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-08-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-09-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-10-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-11-01,14400.0,4.8,50.0
KER_killorglin,Killorglin,Kerry,2024-12-01,14400.0,4.8,50.0
KER_castleisland,Castleisland,Kerry,2024-01-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-02-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-03-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-04-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-05-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-06-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-07-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-08-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-09-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-10-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-11-01,18000.0,6.0,50.0
KER_castleisland,Castleisland,Kerry,2024-12-01,18000.0,6.0,50.0
KER_sneem,Sneem,Kerry,2024-01-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-02-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-03-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-04-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-05-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-06-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-07-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-08-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-09-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-10-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-11-01,9000.0,3.0,50.0
KER_sneem,Sneem,Kerry,2024-12-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-01-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-02-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-03-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-04-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-05-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-06-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-07-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-08-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-09-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-10-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-11-01,9000.0,3.0,50.0
KER_waterville,Waterville,Kerry,2024-12-01,9000.0,3.0,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-01-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-02-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-03-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-04-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-05-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-06-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-07-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-08-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-09-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-10-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-11-01,28000.0,9.3,50.0
CLA_ennis_urban,Ennis Urban,Clare,2024-12-01,28000.0,9.3,50.0
CLA_shannon,Shannon,Clare,2024-01-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-02-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-03-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-04-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-05-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-06-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-07-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-08-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-09-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-10-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-11-01,24000.0,8.0,50.0
CLA_shannon,Shannon,Clare,2024-12-01,24000.0,8.0,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-01-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-02-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-03-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-04-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-05-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-06-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-07-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-08-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-09-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-10-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-11-01,20000.0,6.7,50.0
CLA_kilrush_urban,Kilrush Urban,Clare,2024-12-01,20000.0,6.7,50.0
CLA_ennistymon,Ennistymon,Clare,2024-01-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-02-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-03-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-04-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-05-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-06-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-07-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-08-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-09-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-10-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-11-01,16000.0,5.3,50.0
CLA_ennistymon,Ennistymon,Clare,2024-12-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-01-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-02-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-03-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-04-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-05-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-06-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-07-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-08-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-09-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-10-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-11-01,16000.0,5.3,50.0
CLA_kilkee,Kilkee,Clare,2024-12-01,16000.0,5.3,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-01-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-02-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-03-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-04-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-05-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-06-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-07-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-08-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-09-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-10-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-11-01,20000.0,6.7,50.0
CLA_newmarket_on_fergus,Newmarket-on-Fergus,Clare,2024-12-01,20000.0,6.7,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-01-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-02-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-03-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-04-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-05-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-06-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-07-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-08-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-09-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-10-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-11-01,16000.0,5.3,50.0
CLA_sixmilebridge,Sixmilebridge,Clare,2024-12-01,16000.0,5.3,50.0
CLA_scarriff,Scarriff,Clare,2024-01-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-02-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-03-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-04-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-05-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-06-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-07-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-08-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-09-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-10-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-11-01,10000.0,3.3,50.0
CLA_scarriff,Scarriff,Clare,2024-12-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-01-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-02-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-03-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-04-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-05-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-06-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-07-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-08-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-09-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-10-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-11-01,10000.0,3.3,50.0
CLA_lisdoonvarna,Lisdoonvarna,Clare,2024-12-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-01-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-02-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-03-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-04-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-05-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-06-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-07-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-08-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-09-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-10-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-11-01,10000.0,3.3,50.0
CLA_miltown_malbay,Miltown Malbay,Clare,2024-12-01,10000.0,3.3,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-01-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-02-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-03-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-04-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-05-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-06-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-07-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-08-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-09-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-10-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-11-01,26600.0,8.9,50.0
TIP_clonmel_east_urban,Clonmel East Urban,Tipperary,2024-12-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-01-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-02-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-03-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-04-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-05-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-06-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-07-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-08-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-09-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-10-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-11-01,26600.0,8.9,50.0
TIP_clonmel_west_urban,Clonmel West Urban,Tipperary,2024-12-01,26600.0,8.9,50.0
TIP_thurles_urban,Thurles Urban,Tipperary,2024-01-01,19000.0,6.3,50.0
TIP_thurles_urban,Thurles Urban,Tipperary,2024-02-01,19000.0,6.3,50.0
TIP_thurles_urban,Thurles Urban,Tipperary,2024-03-01,19000.0,6.3,50.0
TIP_thurles_urban,Thurles Urban,Tipperary,2024-04-01,19000.0,6.3,50.0
TIP_thurles_urban,Thurles Urban,Tipperary,2024-05-01,19000.0,6.3,50.0
